Symbol,Start,End,Permutation,Elliotticity
GOLDS_DAILY,1992-08-18,1994-07-30,0,31.8849
GOLDS_DAILY,1992-08-18,1994-07-30,1,28.8629
GOLDS_DAILY,1992-08-18,1994-07-30,2,28.2137
GOLDS_DAILY,1992-08-18,1994-07-30,3,19.9829
GOLDS_DAILY,1992-08-18,1994-07-30,4,24.4864
GOLDS_DAILY,1992-08-18,1994-07-30,5,29.7107
GOLDS_DAILY,1992-08-18,1994-07-30,6,25.7941
GOLDS_DAILY,1992-08-18,1994-07-30,7,18.9379
GOLDS_DAILY,1992-08-18,1994-07-30,8,25.0949
GOLDS_DAILY,1992-08-18,1994-07-30,9,18.4319
GOLDS_DAILY,1992-08-18,1994-07-30,10,29.4833
GOLDS_DAILY,1994-08-01,1996-07-06,0,33.7562
GOLDS_DAILY,1994-08-01,1996-07-06,1,28.8026
GOLDS_DAILY,1994-08-01,1996-07-06,2,27.2501
GOLDS_DAILY,1994-08-01,1996-07-06,3,26.8241
GOLDS_DAILY,1994-08-01,1996-07-06,4,29.2578
GOLDS_DAILY,1994-08-01,1996-07-06,5,25.1796
GOLDS_DAILY,1994-08-01,1996-07-06,6,24.5238
GOLDS_DAILY,1994-08-01,1996-07-06,7,27.8789
GOLDS_DAILY,1994-08-01,1996-07-06,8,25.4889
GOLDS_DAILY,1994-08-01,1996-07-06,9,30.0448
GOLDS_DAILY,1994-08-01,1996-07-06,10,28.6826
GOLDS_DAILY,1996-07-08,1998-06-12,0,31.8859
GOLDS_DAILY,1996-07-08,1998-06-12,1,27.559
GOLDS_DAILY,1996-07-08,1998-06-12,2,24.4932
GOLDS_DAILY,1996-07-08,1998-06-12,3,27.269
GOLDS_DAILY,1996-07-08,1998-06-12,4,18.2025
GOLDS_DAILY,1996-07-08,1998-06-12,5,27.1068
GOLDS_DAILY,1996-07-08,1998-06-12,6,31.9284
GOLDS_DAILY,1996-07-08,1998-06-12,7,23.5561
GOLDS_DAILY,1996-07-08,1998-06-12,8,16.6825
GOLDS_DAILY,1996-07-08,1998-06-12,9,26.7036
GOLDS_DAILY,1996-07-08,1998-06-12,10,29.1301
GOLDS_DAILY,1998-06-12,2000-05-19,0,26.3893
GOLDS_DAILY,1998-06-12,2000-05-19,1,20.3324
GOLDS_DAILY,1998-06-12,2000-05-19,2,15.466
GOLDS_DAILY,1998-06-12,2000-05-19,3,24.0457
GOLDS_DAILY,1998-06-12,2000-05-19,4,30.352
GOLDS_DAILY,1998-06-12,2000-05-19,5,21.0225
GOLDS_DAILY,1998-06-12,2000-05-19,6,21.5725
GOLDS_DAILY,1998-06-12,2000-05-19,7,26.4052
GOLDS_DAILY,1998-06-12,2000-05-19,8,25.8281
GOLDS_DAILY,1998-06-12,2000-05-19,9,25.1119
GOLDS_DAILY,1998-06-12,2000-05-19,10,28.4643
GOLDS_DAILY,2000-05-19,2002-04-25,0,24.2127
GOLDS_DAILY,2000-05-19,2002-04-25,1,28.6331
GOLDS_DAILY,2000-05-19,2002-04-25,2,25.4544
GOLDS_DAILY,2000-05-19,2002-04-25,3,26.419
GOLDS_DAILY,2000-05-19,2002-04-25,4,22.0735
GOLDS_DAILY,2000-05-19,2002-04-25,5,22.2384
GOLDS_DAILY,2000-05-19,2002-04-25,6,25.8172
GOLDS_DAILY,2000-05-19,2002-04-25,7,31.763
GOLDS_DAILY,2000-05-19,2002-04-25,8,26.5656
GOLDS_DAILY,2000-05-19,2002-04-25,9,30.8096
GOLDS_DAILY,2000-05-19,2002-04-25,10,23.9574
GOLDS_DAILY,2002-04-25,2004-03-31,0,37.0566
